,case_id,rescode,hhid,ind,aimag,soum,treatment,emplown,emplprimjo,hoursprimjo,emplsecjo,hourssecjo,hoursown,emplpartn,hourspartn
783,20701.0,21206,207,1,2,21,2.0,1.0,,,,,21.0,,
784,20702.0,21206,207,2,2,21,2.0,0.0,,,,,,,
785,20703.0,21206,207,3,2,21,2.0,0.0,,,,,,,
786,20704.0,21206,207,4,2,21,2.0,0.0,,,,,,,
787,20705.0,21206,207,5,2,21,2.0,0.0,,,,,,,
788,20901.0,21201,209,1,2,21,2.0,,1.0,56.0,,,,,
789,20902.0,21201,209,2,2,21,2.0,,1.0,30.0,,,,,
790,20903.0,21201,209,3,2,21,2.0,,0.0,,,,,,
791,21001.0,21205,210,1,2,21,2.0,,,,,,,0.0,
792,21002.0,21205,210,2,2,21,2.0,,,,,,,1.0,84.0
793,21201.0,21208,212,1,2,21,2.0,1.0,,,,,21.0,,
794,21202.0,21208,212,2,2,21,2.0,0.0,,,,,,,
795,21301.0,21210,213,1,2,21,2.0,,1.0,56.0,,,,,
796,21302.0,21210,213,2,2,21,2.0,,1.0,56.0,,,,,
797,21303.0,21210,213,3,2,21,2.0,,0.0,,,,,,
798,21304.0,21210,213,4,2,21,2.0,,0.0,,,,,,
799,21401.0,21209,214,1,2,21,2.0,,1.0,84.0,,,,,
800,21402.0,21209,214,2,2,21,2.0,,1.0,84.0,,,,,
801,21403.0,21209,214,3,2,21,2.0,,1.0,84.0,,,,,
802,21404.0,21209,214,4,2,21,2.0,,1.0,84.0,,,,,
803,21405.0,21209,214,5,2,21,2.0,,1.0,84.0,,,,,
804,21601.0,21119,216,1,2,21,2.0,,1.0,30.0,,,,0.0,
805,21602.0,21119,216,2,2,21,2.0,,1.0,30.0,,,,1.0,1.0
806,21701.0,21306,217,1,2,21,2.0,1.0,,,,,28.0,,
807,21702.0,21306,217,2,2,21,2.0,0.0,,,,,,,
808,21703.0,21306,217,3,2,21,2.0,0.0,,,,,,,
809,21704.0,21306,217,4,2,21,2.0,0.0,,,,,,,
810,21801.0,21308,218,1,2,21,2.0,,1.0,25.0,,,,,
811,21802.0,21308,218,2,2,21,2.0,,1.0,25.0,,,,,
812,21803.0,21308,218,3,2,21,2.0,,0.0,,,,,,
813,21804.0,21308,218,4,2,21,2.0,,0.0,,,,,,
814,21901.0,21305,219,1,2,21,2.0,1.0,,,,,14.0,,
815,21902.0,21305,219,2,2,21,2.0,0.0,,,,,,,
816,22201.0,21304,222,1,2,21,2.0,1.0,,,,,5.0,,
817,22202.0,21304,222,2,2,21,2.0,0.0,,,,,,,
818,22203.0,21304,222,3,2,21,2.0,0.0,,,,,,,
819,22301.0,21301,223,1,2,21,2.0,1.0,,,,,20.0,0.0,
820,22302.0,21301,223,2,2,21,2.0,0.0,,,,,,1.0,40.0
821,22303.0,21301,223,3,2,21,2.0,0.0,,,,,,0.0,
822,22401.0,21312,224,1,2,21,2.0,1.0,,,,,56.0,,
823,22601.0,22121,226,1,2,22,1.0,1.0,,,,,56.0,,
824,22602.0,22121,226,2,2,22,1.0,0.0,,,,,,,
825,22603.0,22121,226,3,2,22,1.0,0.0,,,,,,,
826,22604.0,22121,226,4,2,22,1.0,0.0,,,,,,,
827,22701.0,22114,227,1,2,22,1.0,1.0,,,,,50.0,,
828,22702.0,22114,227,2,2,22,1.0,0.0,,,,,,,
829,22703.0,22114,227,3,2,22,1.0,0.0,,,,,,,
830,22801.0,22210,228,1,2,22,1.0,,1.0,70.0,,,,,
831,22802.0,22210,228,2,2,22,1.0,,1.0,40.0,,,,,
832,22803.0,22210,228,3,2,22,1.0,,0.0,,,,,,
833,22901.0,22216,229,1,2,22,1.0,1.0,,,,,70.0,,
834,22902.0,22216,229,2,2,22,1.0,0.0,,,,,,,
835,22903.0,22216,229,3,2,22,1.0,1.0,,,,,40.0,,
836,23101.0,22120,231,1,2,22,1.0,,1.0,40.0,,,,,
837,23102.0,22120,231,2,2,22,1.0,,1.0,40.0,,,,,
838,23103.0,22120,231,3,2,22,1.0,,0.0,,,,,,
839,23201.0,22116,232,1,2,22,1.0,,1.0,40.0,,,,,
840,23202.0,22116,232,2,2,22,1.0,,1.0,40.0,,,,,
841,23203.0,22116,232,3,2,22,1.0,,0.0,,,,,,
842,23204.0,22116,232,4,2,22,1.0,,0.0,,,,,,
843,23205.0,22116,232,5,2,22,1.0,,0.0,,,,,,
844,23206.0,22116,232,6,2,22,1.0,,0.0,,,,,,
845,23207.0,22116,232,7,2,22,1.0,,0.0,,,,,,
846,23401.0,22112,234,1,2,22,1.0,1.0,,,,,20.0,,
847,23402.0,22112,234,2,2,22,1.0,0.0,,,,,,,
848,23403.0,22112,234,3,2,22,1.0,0.0,,,,,,,
849,23404.0,22112,234,4,2,22,1.0,0.0,,,,,,,
850,23601.0,22206,236,1,2,22,1.0,1.0,,,,,77.0,0.0,
851,23602.0,22206,236,2,2,22,1.0,0.0,,,,,,1.0,77.0
852,23603.0,22206,236,3,2,22,1.0,0.0,,,,,,0.0,
853,23604.0,22206,236,4,2,22,1.0,0.0,,,,,,0.0,
854,23701.0,22111,237,1,2,22,1.0,1.0,,,,,49.0,,
855,23702.0,22111,237,2,2,22,1.0,0.0,,,,,,,
856,23703.0,22111,237,3,2,22,1.0,0.0,,,,,,,
857,23801.0,22103,238,1,2,22,1.0,1.0,,,,,49.0,,
858,23802.0,22103,238,2,2,22,1.0,0.0,,,,,,,
859,23803.0,22103,238,3,2,22,1.0,1.0,,,,,21.0,,
860,23901.0,22212,239,1,2,22,1.0,1.0,,,,,56.0,,
861,23902.0,22212,239,2,2,22,1.0,0.0,,,,,,,
862,24001.0,22113,240,1,2,22,1.0,,1.0,56.0,,,,,
863,24002.0,22113,240,2,2,22,1.0,,1.0,56.0,,,,,
864,24003.0,22113,240,3,2,22,1.0,,0.0,,,,,,
865,24004.0,22113,240,4,2,22,1.0,,0.0,,,,,,
866,24005.0,22113,240,5,2,22,1.0,,0.0,,,,,,
867,24006.0,22113,240,6,2,22,1.0,,0.0,,,,,,
868,24007.0,22113,240,7,2,22,1.0,,0.0,,,,,,
869,24201.0,22115,242,1,2,22,1.0,1.0,,,,,21.0,,
870,24202.0,22115,242,2,2,22,1.0,0.0,,,,,,,
871,24203.0,22115,242,3,2,22,1.0,0.0,,,,,,,
872,24204.0,22115,242,4,2,22,1.0,0.0,,,,,,,
873,24205.0,22115,242,5,2,22,1.0,0.0,,,,,,,
874,24206.0,22115,242,6,2,22,1.0,0.0,,,,,,,
875,24401.0,22118,244,1,2,22,1.0,1.0,,,,,28.0,,
876,24402.0,22118,244,2,2,22,1.0,0.0,,,,,,,
877,24403.0,22118,244,3,2,22,1.0,0.0,,,,,,,
878,24404.0,22118,244,4,2,22,1.0,0.0,,,,,,,
879,24405.0,22118,244,5,2,22,1.0,0.0,,,,,,,
880,24406.0,22118,244,6,2,22,1.0,0.0,,,,,,,
881,24407.0,22118,244,7,2,22,1.0,0.0,,,,,,,
882,24601.0,22217,246,1,2,22,1.0,1.0,,,,,21.0,,
883,24602.0,22217,246,2,2,22,1.0,1.0,,,,,21.0,,
884,24603.0,22217,246,3,2,22,1.0,0.0,,,,,,,
885,24604.0,22217,246,4,2,22,1.0,0.0,,,,,,,
886,24801.0,22213,248,1,2,22,1.0,1.0,,,,,56.0,,
887,24802.0,22213,248,2,2,22,1.0,1.0,,,,,14.0,,
888,24803.0,22213,248,3,2,22,1.0,0.0,,,,,,,
889,25001.0,22202,250,1,2,22,1.0,1.0,,,,,30.0,0.0,
890,25002.0,22202,250,2,2,22,1.0,0.0,,,,,,1.0,36.0
891,25003.0,22202,250,3,2,22,1.0,0.0,,,,,,0.0,
892,25004.0,22202,250,4,2,22,1.0,0.0,,,,,,0.0,
893,25005.0,22202,250,5,2,22,1.0,0.0,,,,,,0.0,
894,25101.0,22204,251,1,2,22,1.0,1.0,,,,,40.0,,
895,25102.0,22204,251,2,2,22,1.0,0.0,,,,,,,
896,25103.0,22204,251,3,2,22,1.0,0.0,,,,,,,
897,25201.0,22208,252,1,2,22,1.0,,1.0,49.0,1.0,28.0,,,
898,25202.0,22208,252,2,2,22,1.0,,1.0,49.0,1.0,28.0,,,
899,25301.0,22203,253,1,2,22,1.0,,1.0,8.0,,,,0.0,
900,25302.0,22203,253,2,2,22,1.0,,1.0,10.0,,,,1.0,48.0
901,25303.0,22203,253,3,2,22,1.0,,1.0,15.0,,,,0.0,
902,25304.0,22203,253,4,2,22,1.0,,1.0,15.0,,,,0.0,
903,25601.0,23208,256,1,2,23,2.0,,1.0,40.0,,,,,
904,25602.0,23208,256,2,2,23,2.0,,1.0,40.0,,,,,
905,25603.0,23208,256,3,2,23,2.0,,0.0,,,,,,
906,25604.0,23208,256,4,2,23,2.0,,0.0,,,,,,
907,25801.0,23216,258,1,2,23,2.0,,,,,,,0.0,
908,25802.0,23216,258,2,2,23,2.0,,,,,,,1.0,25.0
909,25803.0,23216,258,3,2,23,2.0,,,,,,,0.0,
910,25804.0,23216,258,4,2,23,2.0,,,,,,,0.0,
911,25805.0,23216,258,5,2,23,2.0,,,,,,,0.0,
912,25901.0,23106,259,1,2,23,2.0,1.0,1.0,50.0,,,,,
913,25902.0,23106,259,2,2,23,2.0,0.0,1.0,50.0,,,,,
914,25903.0,23106,259,3,2,23,2.0,0.0,0.0,,,,,,
915,25904.0,23106,259,4,2,23,2.0,0.0,0.0,,,,,,
916,25905.0,23106,259,5,2,23,2.0,0.0,0.0,,,,,,
917,25906.0,23106,259,6,2,23,2.0,0.0,0.0,,,,,,
918,25907.0,23106,259,7,2,23,2.0,0.0,0.0,,,,,,
919,25908.0,23106,259,8,2,23,2.0,0.0,0.0,,,,,,
920,25909.0,23106,259,9,2,23,2.0,,,,,,,,
921,26001.0,23116,260,1,2,23,2.0,,1.0,40.0,,,,,
922,26002.0,23116,260,2,2,23,2.0,,0.0,,,,,,
923,26003.0,23116,260,3,2,23,2.0,,0.0,,,,,,
924,26004.0,23116,260,4,2,23,2.0,,0.0,,,,,,
925,26005.0,23116,260,5,2,23,2.0,,0.0,,,,,,
926,26101.0,23109,261,1,2,23,2.0,1.0,,,,,50.0,0.0,
927,26102.0,23109,261,2,2,23,2.0,0.0,,,,,,1.0,15.0
928,26103.0,23109,261,3,2,23,2.0,0.0,,,,,,0.0,
929,26104.0,23109,261,4,2,23,2.0,0.0,,,,,,0.0,
930,26301.0,23110,263,1,2,23,2.0,,1.0,10.0,,,,,
931,26302.0,23110,263,2,2,23,2.0,,0.0,,,,,,
932,26303.0,23110,263,3,2,23,2.0,,0.0,,,,,,
933,26304.0,23110,263,4,2,23,2.0,,0.0,,,,,,
934,26305.0,23110,263,5,2,23,2.0,,0.0,,,,,,
935,26306.0,23110,263,6,2,23,2.0,,0.0,,,,,,
936,26307.0,23110,263,7,2,23,2.0,,0.0,,,,,,
937,26401.0,23120,264,1,2,23,2.0,1.0,,,,,40.0,,
938,26402.0,23120,264,2,2,23,2.0,0.0,,,,,,,
939,26403.0,23120,264,3,2,23,2.0,0.0,,,,,,,
940,26701.0,23205,267,1,2,23,2.0,,1.0,56.0,,,,,
941,26702.0,23205,267,2,2,23,2.0,,1.0,70.0,,,,,
942,26703.0,23205,267,3,2,23,2.0,,0.0,,,,,,
943,26801.0,23217,268,1,2,23,2.0,1.0,,,,,84.0,,
944,26802.0,23217,268,2,2,23,2.0,0.0,,,,,,,
945,26803.0,23217,268,3,2,23,2.0,0.0,,,,,,,
946,27001.0,23204,270,1,2,23,2.0,,,,,,,0.0,
947,27002.0,23204,270,2,2,23,2.0,,,,,,,1.0,56.0
948,27003.0,23204,270,3,2,23,2.0,,,,,,,0.0,
949,27004.0,23204,270,4,2,23,2.0,,,,,,,0.0,
950,27101.0,23220,271,1,2,23,2.0,1.0,,,,,70.0,,
951,27102.0,23220,271,2,2,23,2.0,1.0,,,,,70.0,,
952,27103.0,23220,271,3,2,23,2.0,0.0,,,,,,,
953,27201.0,23219,272,1,2,23,2.0,1.0,,,,,21.0,,
954,27202.0,23219,272,2,2,23,2.0,0.0,,,,,,,
955,27203.0,23219,272,3,2,23,2.0,0.0,,,,,,,
956,27204.0,23219,272,4,2,23,2.0,0.0,,,,,,,
957,27301.0,23218,273,1,2,23,2.0,1.0,,,,,56.0,,
958,27302.0,23218,273,2,2,23,2.0,1.0,,,,,28.0,,
959,27303.0,23218,273,3,2,23,2.0,0.0,,,,,,,
960,27501.0,23105,275,1,2,23,2.0,,,,,,,0.0,
961,27502.0,23105,275,2,2,23,2.0,,,,,,,1.0,40.0
962,27503.0,23105,275,3,2,23,2.0,,,,,,,0.0,
963,27504.0,23105,275,4,2,23,2.0,,,,,,,0.0,
964,27505.0,23105,275,5,2,23,2.0,,,,,,,0.0,
965,27506.0,23105,275,6,2,23,2.0,,,,,,,0.0,
966,27507.0,23105,275,7,2,23,2.0,,,,,,,0.0,
967,27901.0,23115,279,1,2,23,2.0,,1.0,10.0,,,,,
968,27902.0,23115,279,2,2,23,2.0,,1.0,10.0,,,,,
969,27903.0,23115,279,3,2,23,2.0,,0.0,,,,,,
970,27904.0,23115,279,4,2,23,2.0,,1.0,25.0,,,,,
971,27905.0,23115,279,5,2,23,2.0,,1.0,25.0,,,,,
972,27906.0,23115,279,6,2,23,2.0,,0.0,,,,,,
973,28001.0,23202,280,1,2,23,2.0,,,,,,,0.0,
974,28002.0,23202,280,2,2,23,2.0,,,,,,,1.0,4.0
975,28003.0,23202,280,3,2,23,2.0,,,,,,,0.0,
976,28004.0,23202,280,4,2,23,2.0,,,,,,,0.0,
977,28005.0,23202,280,5,2,23,2.0,,,,,,,0.0,
978,28401.0,24115,284,1,2,24,2.0,1.0,,,,,40.0,,
979,28402.0,24115,284,2,2,24,2.0,0.0,,,,,,,
980,28403.0,24115,284,3,2,24,2.0,0.0,,,,,,,
981,28404.0,24115,284,4,2,24,2.0,0.0,,,,,,,
982,28405.0,24115,284,5,2,24,2.0,0.0,,,,,,,
983,28406.0,24115,284,6,2,24,2.0,0.0,,,,,,,
984,28407.0,24115,284,7,2,24,2.0,0.0,,,,,,,
985,28501.0,24102,285,1,2,24,2.0,0.0,,,,,,0.0,
986,28502.0,24102,285,2,2,24,2.0,0.0,,,,,,1.0,35.0
987,28503.0,24102,285,3,2,24,2.0,0.0,,,,,,0.0,
988,28504.0,24102,285,4,2,24,2.0,0.0,,,,,,0.0,
989,28701.0,24101,287,1,2,24,2.0,1.0,,,,,70.0,,
990,28702.0,24101,287,2,2,24,2.0,0.0,,,,,,,
991,28703.0,24101,287,3,2,24,2.0,0.0,,,,,,,
992,28704.0,24101,287,4,2,24,2.0,1.0,,,,,14.0,,
993,28801.0,24134,288,1,2,24,2.0,,1.0,30.0,1.0,30.0,,,
994,28802.0,24134,288,2,2,24,2.0,,1.0,20.0,1.0,30.0,,,
995,28803.0,24134,288,3,2,24,2.0,,0.0,,0.0,,,,
996,28901.0,24117,289,1,2,24,2.0,,1.0,40.0,1.0,20.0,,,
997,28902.0,24117,289,2,2,24,2.0,,1.0,40.0,1.0,10.0,,,
998,28903.0,24117,289,3,2,24,2.0,,0.0,,0.0,,,,
999,28904.0,24117,289,4,2,24,2.0,,0.0,,0.0,,,,
1000,28905.0,24117,289,5,2,24,2.0,,0.0,,0.0,,,,
1001,28906.0,24117,289,6,2,24,2.0,,0.0,,0.0,,,,
1002,29001.0,24145,290,1,2,24,2.0,1.0,,,,,10.0,,
1003,29002.0,24145,290,2,2,24,2.0,0.0,,,,,,,
1004,29003.0,24145,290,3,2,24,2.0,0.0,,,,,,,
1005,29004.0,24145,290,4,2,24,2.0,0.0,,,,,,,
1006,29201.0,24137,292,1,2,24,2.0,,,,,,,0.0,
1007,29202.0,24137,292,2,2,24,2.0,,,,,,,1.0,40.0
1008,29203.0,24137,292,3,2,24,2.0,,,,,,,0.0,
1009,29204.0,24137,292,4,2,24,2.0,,,,,,,0.0,
1010,29301.0,24141,293,1,2,24,2.0,1.0,,,,,40.0,,
1011,29302.0,24141,293,2,2,24,2.0,0.0,,,,,,,
1012,29303.0,24141,293,3,2,24,2.0,0.0,,,,,,,
1013,29304.0,24141,293,4,2,24,2.0,0.0,,,,,,,
1014,29305.0,24141,293,5,2,24,2.0,,,,,,,,
1015,29401.0,24144,294,1,2,24,2.0,1.0,,,,,56.0,,
1016,29402.0,24144,294,2,2,24,2.0,0.0,,,,,,,
1017,29403.0,24144,294,3,2,24,2.0,0.0,,,,,,,
1018,29404.0,24144,294,4,2,24,2.0,0.0,,,,,,,
1019,29405.0,24144,294,5,2,24,2.0,0.0,,,,,,,
1020,29501.0,24119,295,1,2,24,2.0,1.0,,,,,60.0,,
1021,29502.0,24119,295,2,2,24,2.0,0.0,,,,,,,
1022,29503.0,24119,295,3,2,24,2.0,0.0,,,,,,,
1023,29504.0,24119,295,4,2,24,2.0,0.0,,,,,,,
1024,29505.0,24119,295,5,2,24,2.0,0.0,,,,,,,
1025,29601.0,24142,296,1,2,24,2.0,,1.0,84.0,,,,,
1026,29602.0,24142,296,2,2,24,2.0,,1.0,70.0,,,,,
1027,29603.0,24142,296,3,2,24,2.0,,0.0,,,,,,
1028,29604.0,24142,296,4,2,24,2.0,,0.0,,,,,,
1029,29605.0,24142,296,5,2,24,2.0,,1.0,45.0,,,,,
1030,29606.0,24142,296,6,2,24,2.0,,1.0,45.0,,,,,
1031,29607.0,24142,296,7,2,24,2.0,,1.0,45.0,,,,,
1032,29701.0,24125,297,1,2,24,2.0,1.0,,,,,42.0,,
1033,29702.0,24125,297,2,2,24,2.0,0.0,,,,,,,
1034,29703.0,24125,297,3,2,24,2.0,0.0,,,,,,,
1035,29801.0,24130,298,1,2,24,2.0,,1.0,42.0,,,,,
1036,29802.0,24130,298,2,2,24,2.0,,1.0,42.0,,,,,
1037,29803.0,24130,298,3,2,24,2.0,,1.0,28.0,,,,,
1038,29804.0,24130,298,4,2,24,2.0,,1.0,28.0,,,,,
1039,29805.0,24130,298,5,2,24,2.0,,0.0,,,,,,
1040,29806.0,24130,298,6,2,24,2.0,,0.0,,,,,,
1041,29901.0,24133,299,1,2,24,2.0,1.0,,,,,16.0,,
1042,29902.0,24133,299,2,2,24,2.0,0.0,,,,,,,
1043,29903.0,24133,299,3,2,24,2.0,0.0,,,,,,,
1044,30001.0,24104,300,1,2,24,2.0,,1.0,84.0,,,,,
1045,30002.0,24104,300,2,2,24,2.0,,1.0,84.0,,,,,
1046,30003.0,24104,300,3,2,24,2.0,,1.0,56.0,,,,,
1047,30004.0,24104,300,4,2,24,2.0,,0.0,,,,,,
1048,30005.0,24104,300,5,2,24,2.0,,0.0,,,,,,
1049,30101.0,24143,301,1,2,24,2.0,,1.0,56.0,,,,,
1050,30102.0,24143,301,2,2,24,2.0,,1.0,56.0,,,,,
1051,30103.0,24143,301,3,2,24,2.0,,0.0,,,,,,
1052,30104.0,24143,301,4,2,24,2.0,,1.0,56.0,,,,,
1053,30105.0,24143,301,5,2,24,2.0,,1.0,56.0,,,,,
1054,30106.0,24143,301,6,2,24,2.0,,0.0,,,,,,
1055,30201.0,24148,302,1,2,24,2.0,1.0,,,,,42.0,,
1056,30202.0,24148,302,2,2,24,2.0,0.0,,,,,,,
1057,30203.0,24148,302,3,2,24,2.0,0.0,,,,,,,
1058,30401.0,24139,304,1,2,24,2.0,1.0,,,,,56.0,,
1059,30402.0,24139,304,2,2,24,2.0,0.0,,,,,,,
1060,30403.0,24139,304,3,2,24,2.0,0.0,,,,,,,
1061,30404.0,24139,304,4,2,24,2.0,0.0,,,,,,,
1062,30501.0,24131,305,1,2,24,2.0,1.0,1.0,16.0,,,40.0,,
1063,30502.0,24131,305,2,2,24,2.0,0.0,1.0,30.0,,,,,
1064,30503.0,24131,305,3,2,24,2.0,0.0,0.0,,,,,,
1065,30504.0,24131,305,4,2,24,2.0,0.0,0.0,,,,,,
1066,30505.0,24131,305,5,2,24,2.0,0.0,1.0,16.0,,,,,
1067,30601.0,24103,306,1,2,24,2.0,1.0,1.0,56.0,1.0,14.0,3.0,0.0,
1068,30602.0,24103,306,2,2,24,2.0,0.0,1.0,56.0,1.0,14.0,,1.0,2.0
1069,30603.0,24103,306,3,2,24,2.0,0.0,0.0,,0.0,,,0.0,
1070,30604.0,24103,306,4,2,24,2.0,0.0,0.0,,0.0,,,0.0,
1071,30605.0,24103,306,5,2,24,2.0,0.0,0.0,,0.0,,,0.0,
1072,30606.0,24103,306,6,2,24,2.0,0.0,1.0,28.0,1.0,14.0,,0.0,
1073,30607.0,24103,306,7,2,24,2.0,0.0,0.0,,0.0,,,0.0,
1074,30608.0,24103,306,8,2,24,2.0,0.0,0.0,,0.0,,,0.0,
1075,30701.0,24132,307,1,2,24,2.0,,1.0,42.0,,,,0.0,
1076,30702.0,24132,307,2,2,24,2.0,,1.0,42.0,,,,1.0,14.0
1077,30703.0,24132,307,3,2,24,2.0,,0.0,,,,,1.0,30.0
1078,30801.0,24118,308,1,2,24,2.0,1.0,,,,,40.0,,
1079,30802.0,24118,308,2,2,24,2.0,0.0,,,,,,,
1080,30803.0,24118,308,3,2,24,2.0,0.0,,,,,,,
1081,30804.0,24118,308,4,2,24,2.0,0.0,,,,,,,
1082,30805.0,24118,308,5,2,24,2.0,0.0,,,,,,,
1083,30806.0,24118,308,6,2,24,2.0,0.0,,,,,,,
1084,30901.0,24140,309,1,2,24,2.0,,1.0,56.0,1.0,40.0,,,
1085,30902.0,24140,309,2,2,24,2.0,,1.0,80.0,1.0,40.0,,,
1086,30903.0,24140,309,3,2,24,2.0,,0.0,,0.0,,,,
1087,30904.0,24140,309,4,2,24,2.0,,0.0,,0.0,,,,
1088,30906.0,24140,309,6,2,24,2.0,,0.0,,0.0,,,,
1089,31201.0,24124,312,1,2,24,2.0,1.0,1.0,56.0,1.0,1.0,30.0,,
1090,31202.0,24124,312,2,2,24,2.0,0.0,1.0,56.0,1.0,1.0,,,
1091,31203.0,24124,312,3,2,24,2.0,0.0,0.0,,1.0,2.0,,,
1092,31204.0,24124,312,4,2,24,2.0,0.0,0.0,,1.0,2.0,,,
1093,31205.0,24124,312,5,2,24,2.0,0.0,0.0,,1.0,2.0,,,
1094,31206.0,24124,312,6,2,24,2.0,0.0,0.0,,0.0,,,,
1095,31207.0,24124,312,7,2,24,2.0,0.0,0.0,,0.0,,,,
1096,31501.0,25114,315,1,2,25,2.0,1.0,,,,,34.0,,
1097,31502.0,25114,315,2,2,25,2.0,0.0,,,,,,,
1098,31601.0,25113,316,1,2,25,2.0,,1.0,70.0,,,,,
1099,31602.0,25113,316,2,2,25,2.0,,1.0,70.0,,,,,
1100,31603.0,25113,316,3,2,25,2.0,,0.0,,,,,,
1101,31604.0,25113,316,4,2,25,2.0,,0.0,,,,,,
1102,31701.0,25210,317,1,2,25,2.0,1.0,,,,,30.0,,
1103,31702.0,25210,317,2,2,25,2.0,0.0,,,,,,,
1104,31801.0,25203,318,1,2,25,2.0,1.0,,,,,56.0,,
1105,31802.0,25203,318,2,2,25,2.0,0.0,,,,,,,
1106,31803.0,25203,318,3,2,25,2.0,0.0,,,,,,,
1107,31901.0,25102,319,1,2,25,2.0,,1.0,40.0,,,,,
1108,31902.0,25102,319,2,2,25,2.0,,1.0,30.0,,,,,
1109,32001.0,25202,320,1,2,25,2.0,,,,,,,0.0,
1110,32002.0,25202,320,2,2,25,2.0,,,,,,,1.0,30.0
1111,32003.0,25202,320,3,2,25,2.0,,,,,,,0.0,
1112,32004.0,25202,320,4,2,25,2.0,,,,,,,0.0,
1113,32005.0,25202,320,5,2,25,2.0,,,,,,,0.0,
1114,32201.0,25117,322,1,2,25,2.0,1.0,1.0,70.0,,,35.0,,
1115,32202.0,25117,322,2,2,25,2.0,0.0,1.0,49.0,,,,,
1116,32203.0,25117,322,3,2,25,2.0,0.0,0.0,,,,,,
1117,32301.0,25204,323,1,2,25,2.0,,1.0,120.0,,,,,
1118,32302.0,25204,323,2,2,25,2.0,,1.0,120.0,,,,,
1119,32303.0,25204,323,3,2,25,2.0,,1.0,120.0,,,,,
1120,32304.0,25204,323,4,2,25,2.0,,1.0,120.0,,,,,
1121,32501.0,25216,325,1,2,25,2.0,1.0,,,,,56.0,,
1122,32502.0,25216,325,2,2,25,2.0,0.0,,,,,,,
1123,32503.0,25216,325,3,2,25,2.0,0.0,,,,,,,
1124,32504.0,25216,325,4,2,25,2.0,0.0,,,,,,,
1125,32505.0,25216,325,5,2,25,2.0,0.0,,,,,,,
1126,32601.0,25215,326,1,2,25,2.0,1.0,1.0,56.0,,,56.0,,
1127,32602.0,25215,326,2,2,25,2.0,0.0,1.0,50.0,,,,,
1128,32603.0,25215,326,3,2,25,2.0,0.0,0.0,,,,,,
1129,32604.0,25215,326,4,2,25,2.0,0.0,0.0,,,,,,
1130,32801.0,25119,328,1,2,25,2.0,,1.0,49.0,,,,,
1131,32802.0,25119,328,2,2,25,2.0,,1.0,49.0,,,,,
1132,33001.0,25214,330,1,2,25,2.0,1.0,,,,,30.0,,
1133,33002.0,25214,330,2,2,25,2.0,0.0,,,,,,,
1134,33003.0,25214,330,3,2,25,2.0,0.0,,,,,,,
1135,33004.0,25214,330,4,2,25,2.0,0.0,,,,,,,
1136,33005.0,25214,330,5,2,25,2.0,0.0,,,,,,,
1137,33101.0,25107,331,1,2,25,2.0,,1.0,42.0,,,,,
1138,33102.0,25107,331,2,2,25,2.0,,1.0,50.0,,,,,
1139,33103.0,25107,331,3,2,25,2.0,,0.0,,,,,,
1140,33104.0,25107,331,4,2,25,2.0,,0.0,,,,,,
1141,33105.0,25107,331,5,2,25,2.0,,0.0,,,,,,
1142,33201.0,25110,332,1,2,25,2.0,1.0,,,,,36.0,,
1143,33501.0,25217,335,1,2,25,2.0,,1.0,21.0,,,,,
1144,33502.0,25217,335,2,2,25,2.0,,1.0,21.0,,,,,
1145,33503.0,25217,335,3,2,25,2.0,,0.0,,,,,,
1146,33701.0,25122,337,1,2,25,2.0,,1.0,28.0,,,,,
1147,33702.0,25122,337,2,2,25,2.0,,1.0,35.0,,,,,
1148,33703.0,25122,337,3,2,25,2.0,,1.0,32.0,,,,,
1149,33704.0,25122,337,4,2,25,2.0,,1.0,32.0,,,,,
1150,33705.0,25122,337,5,2,25,2.0,,0.0,,,,,,
1151,33901.0,26216,339,1,2,26,1.0,1.0,,,,,40.0,,
1152,33902.0,26216,339,2,2,26,1.0,0.0,,,,,,,
1153,33903.0,26216,339,3,2,26,1.0,0.0,,,,,,,
1154,33904.0,26216,339,4,2,26,1.0,0.0,,,,,,,
1155,33905.0,26216,339,5,2,26,1.0,0.0,,,,,,,
1156,34001.0,26105,340,1,2,26,1.0,1.0,,,,,30.0,,
1157,34002.0,26105,340,2,2,26,1.0,0.0,,,,,,,
1158,34003.0,26105,340,3,2,26,1.0,1.0,,,,,30.0,,
1159,34004.0,26105,340,4,2,26,1.0,1.0,,,,,30.0,,
1160,34005.0,26105,340,5,2,26,1.0,0.0,,,,,,,
1161,34101.0,26116,341,1,2,26,1.0,,1.0,40.0,,,,,
1162,34102.0,26116,341,2,2,26,1.0,,1.0,20.0,,,,,
1163,34103.0,26116,341,3,2,26,1.0,,1.0,20.0,,,,,
1164,34104.0,26116,341,4,2,26,1.0,,1.0,20.0,,,,,
1165,34105.0,26116,341,5,2,26,1.0,,1.0,20.0,,,,,
1166,34106.0,26116,341,6,2,26,1.0,,0.0,,,,,,
1167,34201.0,26106,342,1,2,26,1.0,,1.0,40.0,,,,,
1168,34202.0,26106,342,2,2,26,1.0,,1.0,10.0,,,,,
1169,34203.0,26106,342,3,2,26,1.0,,0.0,,,,,,
1170,34301.0,26119,343,1,2,26,1.0,1.0,,,,,40.0,0.0,
1171,34302.0,26119,343,2,2,26,1.0,0.0,,,,,,1.0,40.0
